index,date,open,high,low,close,volume,capital_gains
237,2021-10-28 00:00:00-04:00,430.5887630831377,433.3682212978146,430.5793287702373,433.2926025390625,51437900,0.0
238,2021-10-29 00:00:00-04:00,430.9763804293386,434.46488353988855,430.6833108542938,434.17181396484375,70162400,0.0
239,2021-11-01 00:00:00-04:00,435.1644227185032,435.5426030309848,433.1791203335106,434.9186401367188,48433600,0.0
240,2021-11-02 00:00:00-04:00,435.0888399261555,436.989089404332,434.9564710356254,436.6770935058594,48908400,0.0
241,2021-11-03 00:00:00-04:00,436.1097912530405,439.7495601725243,435.6654553768784,439.3430480957031,52509800,0.0
242,2021-11-04 00:00:00-04:00,439.9480756776285,441.498534056894,439.59828488138334,441.4134521484375,52847100,0.0
243,2021-11-05 00:00:00-04:00,443.6540826825688,444.9492666422016,441.4229687654718,442.9450378417969,66390600,0.0
244,2021-11-08 00:00:00-05:00,444.05118287452416,444.55224009988586,442.6330931214879,443.3232116699219,50405200,0.0
245,2021-11-09 00:00:00-05:00,443.6919141155181,443.9282623998397,440.4397594151641,441.85784912109375,51149100,0.0
246,2021-11-10 00:00:00-05:00,440.1561240915625,441.857849049066,436.8094531589126,438.30316162109375,69429700,0.0
247,2021-11-11 00:00:00-05:00,439.8063452694138,439.88199287907327,438.42607932978063,438.4449768066406,34848500,0.0
248,2021-11-12 00:00:00-05:00,439.7212557199241,442.31162370919134,438.766399409526,441.75384521484375,53466700,0.0
249,2021-11-15 00:00:00-05:00,443.0490367571835,443.2097374277535,440.77063592135255,441.9050903320313,46980500,0.0
250,2021-11-16 00:00:00-05:00,441.6403912853991,444.79800085155625,441.5647725301074,443.6540832519531,48857500,0.0
251,2021-11-17 00:00:00-05:00,443.38937922603975,443.5690062293373,441.95239205076814,442.5763549804688,47858300,0.0
252,2021-11-18 00:00:00-05:00,443.6162665525228,444.3442377330162,440.8746322243383,444.07952880859375,50625600,0.0
253,2021-11-19 00:00:00-05:00,443.9660251855124,445.22341412362175,442.9166527276879,443.2853698730469,57315600,0.0
254,2021-11-22 00:00:00-05:00,445.1761262536251,447.6814119482335,441.8294269355059,442.0374145507813,72762000,0.0
255,2021-11-23 00:00:00-05:00,441.7065332793372,443.4838767945243,439.0878049687893,442.6235656738281,73206500,0.0
256,2021-11-24 00:00:00-05:00,440.6099254505946,443.9282646113557,439.7874380332355,443.8053588867188,61858800,0.0
257,2021-11-26 00:00:00-05:00,437.09298263470606,438.56779336098873,432.77252983411086,433.9070129394531,112669600,0.0
258,2021-11-29 00:00:00-05:00,438.7286180637866,441.0826378394203,436.5164014943158,439.2296752929688,86268800,0.0
259,2021-11-30 00:00:00-05:00,436.7716225911538,438.6907694757676,430.4374771300162,430.6832885742188,148559600,0.0
260,2021-12-01 00:00:00-05:00,436.43129028942224,439.2958302661636,425.7010726926602,425.8995971679688,131939200,0.0
261,2021-12-02 00:00:00-05:00,426.117034818409,434.0016096709279,425.71995702893935,432.42279052734375,127637800,0.0
262,2021-12-03 00:00:00-05:00,434.096197532256,435.1644675867298,424.4059174734824,428.6601867675781,137331600,0.0
263,2021-12-06 00:00:00-05:00,431.2221285129255,435.6276635063296,428.7924614952336,433.7368774414063,98977500,0.0
264,2021-12-07 00:00:00-05:00,439.0500427880223,443.275951385461,433.6045689306223,442.7087097167969,95484700,0.0
265,2021-12-08 00:00:00-05:00,443.105811453361,444.3348110925341,441.3379019062083,443.8810119628906,72238800,0.0
266,2021-12-09 00:00:00-05:00,442.58579034068646,443.9849825667613,440.6855697582594,440.8840942382813,61272600,0.0
267,2021-12-10 00:00:00-05:00,443.6067779139412,445.1855681034019,441.0353077411324,445.0343017578125,77159800,0.0
268,2021-12-13 00:00:00-05:00,444.5143899851278,444.8641808206626,440.8084362887176,441.0920715332031,87724700,0.0
269,2021-12-14 00:00:00-05:00,437.8021272729205,440.3074134469163,435.11721408540126,438.057373046875,97264100,0.0
270,2021-12-15 00:00:00-05:00,438.1140923790866,445.1477906490949,435.58041689056216,444.9020080566406,116899300,0.0
271,2021-12-16 00:00:00-05:00,446.7643462895383,447.04795262964313,439.41862471869337,440.9785461425781,116568600,0.0
272,2021-12-17 00:00:00-05:00,437.8792034210488,440.9056052516144,434.5681987970797,436.2853698730469,135511600,0.0
273,2021-12-20 00:00:00-05:00,431.1717914151028,432.04459257214927,428.00308834892655,431.6461486816406,107134800,0.0
274,2021-12-21 00:00:00-05:00,435.0899459256645,439.454038446027,432.9079141417177,439.3117370605469,69806300,0.0
275,2021-12-22 00:00:00-05:00,439.055619628867,443.8181563004293,438.85636872535207,443.7043151855469,58890200,0.0
276,2021-12-23 00:00:00-05:00,444.709899328957,447.9734793596965,444.60555463643215,446.4650268554688,56439700,0.0
277,2021-12-27 00:00:00-05:00,447.8501811371189,452.83093244654975,447.8027569913504,452.7835083007813,56808600,0.0
278,2021-12-28 00:00:00-05:00,453.219895788075,454.253991127198,451.6450262309566,452.4134826660156,47274600,0.0
279,2021-12-29 00:00:00-05:00,452.517891244681,454.0168475434954,451.5122561050711,452.99224853515625,54503000,0.0
280,2021-12-30 00:00:00-05:00,453.4191435506344,454.4342750803045,451.2750683287498,451.7399291992188,55329000,0.0
281,2021-12-31 00:00:00-05:00,451.2465883073321,452.4039922276624,450.326334064594,450.6014404296875,65237400,0.0
282,2022-01-03 00:00:00-05:00,451.87275814145386,453.3432831616246,449.5484247133992,453.21044921875,72668200,0.0
283,2022-01-04 00:00:00-05:00,454.6429596895945,455.3639919677895,451.1896250439962,453.05859375,71178700,0.0
284,2022-01-05 00:00:00-05:00,452.6885985815279,453.4665513931178,444.2640094815494,444.35888671875,104538900,0.0
285,2022-01-06 00:00:00-05:00,443.8939515979931,446.6736775726605,441.5600935538527,443.9413757324219,86858900,0.0
286,2022-01-07 00:00:00-05:00,443.95096436729705,445.1368574990053,440.82018912810577,442.1863403320313,85111600,0.0
287,2022-01-10 00:00:00-05:00,438.9702228957578,441.8542942099038,433.1830584948898,441.6361083984375,119362000,0.0
288,2022-01-11 00:00:00-05:00,441.3704815356873,445.7535381343844,438.353547255863,445.6586608886719,74303100,0.0
289,2022-01-12 00:00:00-05:00,447.4042690884618,448.93171449389314,444.8901814454831,446.8634948730469,67605400,0.0
290,2022-01-13 00:00:00-05:00,447.9734856231748,448.6281009203371,439.6722340529678,440.7063293457031,91173100,0.0
291,2022-01-14 00:00:00-05:00,437.5375751338032,441.23755532303375,436.3137255107431,440.8865356445313,95890900,0.0
292,2022-01-18 00:00:00-05:00,436.1619964519161,436.3707148007263,431.9591981511829,433.0786743164063,109709100,0.0
293,2022-01-19 00:00:00-05:00,434.6345594689192,436.0386383378034,428.3066212921638,428.5817565917969,109357600,0.0
294,2022-01-20 00:00:00-05:00,430.4792281856868,435.2133045377482,421.70361857528985,423.8382263183594,122379700,0.0
295,2022-01-21 00:00:00-05:00,422.709217811914,425.08100399182297,415.4895145774554,415.5179748535156,202271200,0.0
296,2022-01-24 00:00:00-05:00,409.8731346569895,417.7949067231032,399.18113239410206,417.2825927734375,251783900,0.0
297,2022-01-25 00:00:00-05:00,410.8502669489062,417.1687084994632,405.243361217748,412.1879577636719,167997300,0.0
298,2022-01-26 00:00:00-05:00,418.1174611954088,421.2672003261667,406.8656920194984,411.1539001464844,186391100,0.0
299,2022-01-27 00:00:00-05:00,415.78355891834144,418.942764954291,407.42538783872834,409.1235656738281,149878300,0.0
300,2022-01-28 00:00:00-05:00,410.4897911886302,419.3318174555156,405.8790525228431,419.2843933105469,164457400,0.0
301,2022-01-31 00:00:00-05:00,418.61078353495793,427.1871708613704,417.2541287264487,426.8361511230469,152251400,0.0
302,2022-02-01 00:00:00-05:00,427.56673600561527,430.3654559644231,424.0185522761569,429.7203369140625,123155400,0.0
303,2022-02-02 00:00:00-05:00,432.1394646295369,434.6250920439681,429.81510247041,433.89459228515625,117361000,0.0
304,2022-02-03 00:00:00-05:00,427.82280611029125,429.7391989359872,422.85152255004704,423.6958923339844,118024400,0.0
305,2022-02-04 00:00:00-05:00,423.4588081425589,429.5590366574437,421.0680285915183,425.6882934570313,118454400,0.0
306,2022-02-07 00:00:00-05:00,426.4566596041501,427.8607385195709,422.9843610969468,424.3220520019531,84472900,0.0
307,2022-02-08 00:00:00-05:00,423.8192439893552,428.7430746184262,422.3866758127271,427.8133239746094,81012000,0.0
308,2022-02-09 00:00:00-05:00,431.873804570446,434.3973885488432,431.67458263733965,434.0748291015625,92589900,0.0
309,2022-02-10 00:00:00-05:00,428.1928211892746,434.2361282356735,424.26515801061765,426.27642822265625,140103700,0.0
310,2022-02-11 00:00:00-05:00,426.3617950929856,428.4489496615166,416.4287529294626,417.8707885742188,153214600,0.0
311,2022-02-14 00:00:00-05:00,417.3584743227841,418.9523076530168,413.0133459207013,416.5046081542969,123006300,0.0
312,2022-02-15 00:00:00-05:00,420.9730784580688,423.3922887541008,420.4512681327212,423.2215270996094,88482700,0.0
313,2022-02-16 00:00:00-05:00,421.16281193464056,425.0810073673593,419.2748793852308,423.6958923339844,84863600,0.0
314,2022-02-17 00:00:00-05:00,420.4891952303736,423.6673942435149,414.0379489265815,414.6451110839844,102259100,0.0
315,2022-02-18 00:00:00-05:00,414.90125760400457,416.1630639748325,409.6738609251152,411.9602661132813,132642900,0.0
316,2022-02-22 00:00:00-05:00,409.7402699288397,413.16511496396384,404.0194943888181,407.5392456054688,124391800,0.0
317,2022-02-23 00:00:00-05:00,410.4708757381839,411.0401103072998,399.7409155773684,400.3101501464844,132578000,0.0
318,2022-02-24 00:00:00-05:00,389.9405968177941,406.7708105895787,389.5801096524119,406.3343811035156,213942900,0.0
319,2022-02-25 00:00:00-05:00,407.57725415946,415.3851855248468,405.9170036552839,415.2998046875,121804500,0.0
320,2022-02-28 00:00:00-05:00,409.8731206825425,415.7267018352962,408.6113431476939,414.2372131347656,145615000,0.0
321,2022-03-01 00:00:00-05:00,412.7287460162887,414.74951244471936,405.2054183586272,407.9282531738281,137785900,0.0
322,2022-03-02 00:00:00-05:00,410.1957246135752,417.1687826740186,409.4367645189232,415.4326477050781,117726500,0.0
323,2022-03-03 00:00:00-05:00,417.88023924228025,418.4874014121752,411.5523013595497,413.3643493652344,105501700,0.0
324,2022-03-04 00:00:00-05:00,409.60753908155766,411.1444521406783,405.9360181175535,410.0060119628906,113978200,0.0
325,2022-03-07 00:00:00-05:00,409.4177265078582,410.1292623752354,397.8528945605565,397.9193115234375,137896600,0.0
326,2022-03-08 00:00:00-05:00,398.09956797048136,405.3003074447001,393.8303527836148,394.90240478515625,164772700,0.0
327,2022-03-09 00:00:00-05:00,403.33651022134575,407.4823880957403,401.1354855574779,405.4900817871094,116990800,0.0
328,2022-03-10 00:00:00-05:00,400.8507812288038,404.5602578531472,398.87746809778616,403.6589965820313,93972700,0.0
329,2022-03-11 00:00:00-05:00,406.1636290625213,406.78028766963047,398.0141753438824,398.5264892578125,95636300,0.0
330,2022-03-14 00:00:00-04:00,399.3044659961506,402.7767356418395,394.4660161806034,395.6139526367188,95729200,0.0
331,2022-03-15 00:00:00-04:00,398.2418638792377,404.94928215145023,396.9611225027557,404.3136596679688,106219100,0.0
332,2022-03-16 00:00:00-04:00,407.8428763300329,413.3359122510712,403.0138942122948,413.2789916992188,144954800,0.0
333,2022-03-17 00:00:00-04:00,411.3531288315489,418.4495239257813,410.97364881074105,418.4495239257813,102676900,0.0
334,2022-03-18 00:00:00-04:00,416.8278599709145,423.3562458465392,416.0855649436217,423.0326843261719,106345500,0.0
335,2022-03-21 00:00:00-04:00,422.8613350388213,424.8788530946301,419.3782499068009,422.908935546875,88349800,0.0
336,2022-03-22 00:00:00-04:00,424.3078961787592,428.79974082442425,424.3078961787592,427.8576049804688,74650400,0.0
337,2022-03-23 00:00:00-04:00,425.3071870213028,426.81079991668514,422.26185758348765,422.3475036621094,79426100,0.0
338,2022-03-24 00:00:00-04:00,424.3841222107556,428.7236982761284,423.2611681066498,428.7141723632813,64736900,0.0
339,2022-03-25 00:00:00-04:00,429.3517588407497,431.0837903582013,426.75371156457226,430.8078002929688,77101300,0.0
340,2022-03-28 00:00:00-04:00,430.2081973778105,433.8721008300781,428.30487392649337,433.8721008300781,68529800,0.0
341,2022-03-29 00:00:00-04:00,437.7834301119864,439.7343541353269,435.0807142126773,439.2394714355469,86581500,0.0
342,2022-03-30 00:00:00-04:00,438.087962350393,438.90640654967626,434.4050360596472,436.5272521972656,79666900,0.0
343,2022-03-31 00:00:00-04:00,435.7564496753308,436.5843908213975,429.3517550983373,429.8085632324219,121699900,0.0
344,2022-04-01 00:00:00-04:00,431.3978053607539,431.54054882132033,427.4293919449418,431.0266723632813,89048800,0.0
345,2022-04-04 00:00:00-04:00,431.22653352738575,434.8238141152283,430.398592374675,434.7191162109375,59601000,0.0
346,2022-04-05 00:00:00-04:00,433.21546187171,435.6992850924023,428.0764942435374,429.2279968261719,74214500,0.0
347,2022-04-06 00:00:00-04:00,425.288204976221,427.2295743624278,422.0335084647764,424.9360656738281,106898000,0.0
348,2022-04-07 00:00:00-04:00,424.0509322452038,428.90441271026367,422.0905114720181,427.07720947265625,78097200,0.0
349,2022-04-08 00:00:00-04:00,426.3159311224342,428.8473549564212,424.3840588599722,425.9352722167969,79272700,0.0
350,2022-04-11 00:00:00-04:00,422.6424959229476,423.4894888409876,418.1506802366311,418.6550598144531,89770500,0.0
351,2022-04-12 00:00:00-04:00,421.6622903518392,424.2032400930323,415.54311205270096,417.1038513183594,84363600,0.0
352,2022-04-13 00:00:00-04:00,416.8563615602808,422.6424517548179,416.6755435189756,421.8811340332031,74070400,0.0
353,2022-04-14 00:00:00-04:00,422.1096352145176,423.2326183582485,416.52338436158425,416.6280822753906,97869500,0.0
354,2022-04-18 00:00:00-04:00,415.6953852419046,418.49327323513575,414.55337947398505,416.79931640625,66002500,0.0
355,2022-04-19 00:00:00-04:00,416.6946639213882,424.2508617004575,416.5233717502556,423.5276184082031,77821000,0.0
356,2022-04-20 00:00:00-04:00,425.3166944155556,425.93526876250127,422.04297557728086,423.2135009765625,65224400,0.0
357,2022-04-21 00:00:00-04:00,426.8583431940685,428.2572870421282,415.971331121018,416.8849182128906,85417300,0.0
358,2022-04-22 00:00:00-04:00,415.79054255899945,416.9039705531427,404.87498102290607,405.4459838867188,132471800,0.0
359,2022-04-25 00:00:00-04:00,403.1905607924802,407.96789249273206,398.5940181121625,407.7966003417969,119647700,0.0
360,2022-04-26 00:00:00-04:00,405.2461002067848,405.4459700798808,395.9579015052146,395.9864501953125,103996300,0.0
361,2022-04-27 00:00:00-04:00,397.07136585806654,402.476827032164,394.9491786006419,397.0999145507813,122030000,0.0
362,2022-04-28 00:00:00-04:00,401.8772393270162,408.8719588376565,397.4139434984369,407.1304016113281,105449100,0.0
363,2022-04-29 00:00:00-04:00,403.1144123743921,405.2842000843866,391.3328348190379,392.0846557617188,145491100,0.0
364,2022-05-02 00:00:00-04:00,392.15128527586165,395.8151890178917,385.44205215391776,394.4447937011719,158312500,0.0
365,2022-05-03 00:00:00-04:00,394.949188135608,398.6796862716554,393.3789228711486,396.2529602050781,100028200,0.0
366,2022-05-04 00:00:00-04:00,396.9190589025828,408.890979649286,393.7119635408191,408.3199768066406,144247900,0.0
367,2022-05-05 00:00:00-04:00,404.0280289717598,404.4562884235272,389.6484322813437,393.8071899414063,172929100,0.0
368,2022-05-06 00:00:00-04:00,391.22818394080616,394.7493152847315,386.1177645628525,391.4565734863281,151770800,0.0
369,2022-05-09 00:00:00-04:00,385.5182275313232,386.7649022517634,377.3339296793535,378.9232177734375,155586100,0.0
370,2022-05-10 00:00:00-04:00,384.9376430597552,386.4507817221646,375.73509041387433,379.7986755371094,132497200,0.0
371,2022-05-11 00:00:00-04:00,378.8280149186581,384.5094369547044,373.0133462919338,373.7651672363281,142361000,0.0
372,2022-05-12 00:00:00-04:00,370.5485631948546,376.66774180965024,366.53254909869537,373.375,125090800,0.0
373,2022-05-13 00:00:00-04:00,377.533800128669,383.6910540428694,376.4869661860658,382.3016357421875,104174400,0.0
374,2022-05-16 00:00:00-04:00,380.64569735325904,384.4428186430234,378.3807376216756,380.7503662109375,78622400,0.0
375,2022-05-17 00:00:00-04:00,386.8790976923247,388.8204960331947,383.1200217001012,388.5825805664063,83029700,0.0
376,2022-05-18 00:00:00-04:00,383.99547691719647,384.2809637960822,371.6714468960751,372.9181213378906,117674500,0.0
377,2022-05-19 00:00:00-04:00,369.83482383895137,375.0880158429084,368.3978051505624,370.63421630859375,98510700,0.0
378,2022-05-20 00:00:00-04:00,374.24100104281246,377.8382814677449,362.1453877550972,370.7959899902344,131432200,0.0
379,2022-05-23 00:00:00-04:00,373.8412595625746,378.5044252104534,371.509705781046,377.7335815429688,76414900,0.0
380,2022-05-24 00:00:00-04:00,373.5843103109724,376.0491106003967,368.2549990440829,374.85003662109375,91448800,0.0
381,2022-05-25 00:00:00-04:00,373.3464585898072,380.1413381489888,372.9467768759817,378.161865234375,91472900,0.0
382,2022-05-26 00:00:00-04:00,379.3990587608102,387.3644641395349,379.1896919831503,385.7180786132813,82168300,0.0
383,2022-05-27 00:00:00-04:00,388.1923829690997,395.30129804500666,387.9925421154357,395.1871032714844,84768700,0.0
384,2022-05-31 00:00:00-04:00,393.5596911446426,396.3290302240646,390.2098523586559,392.96966552734375,95937000,0.0
385,2022-06-01 00:00:00-04:00,395.10142659215165,396.11968260547474,387.2597139227652,389.7911376953125,86585800,0.0
386,2022-06-02 00:00:00-04:00,389.62936602742064,397.261682798607,387.3644064181707,397.214111328125,79609600,0.0
387,2022-06-03 00:00:00-04:00,392.46529785271264,394.0260370549625,389.71501051155417,390.6952209472656,71874300,0.0
388,2022-06-06 00:00:00-04:00,394.7302861914693,396.4718145330548,390.7047462615296,391.88482666015625,57508900,0.0
389,2022-06-07 00:00:00-04:00,388.3731489957817,396.1006374209903,387.9068150098394,395.6438293457031,59272400,0.0
390,2022-06-08 00:00:00-04:00,393.9213414033141,395.7199960520667,390.542953806098,391.3423461914063,64350000,0.0
391,2022-06-09 00:00:00-04:00,389.5532794670752,391.8372622233185,382.03515625,382.03515625,86289800,0.0
392,2022-06-10 00:00:00-04:00,375.7921910379498,376.6486807920487,370.91016168445134,370.9577331542969,132893900,0.0
393,2022-06-13 00:00:00-04:00,361.4887344054878,363.35398336996633,355.25533229579526,356.8731689453125,170004900,0.0
394,2022-06-14 00:00:00-04:00,358.63375313073595,359.6710610018392,352.6763410025152,355.7977905273437,104011800,0.0
395,2022-06-15 00:00:00-04:00,359.119125264377,365.3430023023354,354.13242613778704,360.8702087402344,125666800,0.0
396,2022-06-16 00:00:00-04:00,352.6002487681296,353.0094564020741,346.48104087143184,348.92681884765625,134473300,0.0
397,2022-06-17 00:00:00-04:00,349.3444884854048,353.0433241630427,346.1522111714354,349.6789855957031,111113900,0.0
398,2022-06-21 00:00:00-04:00,355.4423391329134,359.87710948987325,355.3658609795229,358.481689453125,76811900,0.0
399,2022-06-22 00:00:00-04:00,354.2284446206055,361.9702086950412,353.80790233335165,357.83172607421875,90059400,0.0
400,2022-06-23 00:00:00-04:00,359.9822356344284,362.0753509659264,356.39808809001744,361.3394165039063,79292100,0.0
401,2022-06-24 00:00:00-04:00,364.5317193914882,372.8373868853944,364.5030473758308,372.8278198242188,98050300,0.0
402,2022-06-27 00:00:00-04:00,373.7549404714028,374.05122770494137,370.30461467599525,371.40374755859375,66009600,0.0
403,2022-06-28 00:00:00-04:00,372.97116808554335,375.7715749225421,363.7001618034888,363.8148498535156,86548900,0.0
404,2022-06-29 00:00:00-04:00,364.3692063196341,365.3631888432888,361.6834875916255,363.5185546875,65676000,0.0
405,2022-06-30 00:00:00-04:00,359.599937269216,363.8244657419928,356.08270047963987,360.5652770996094,112508300,0.0
406,2022-07-01 00:00:00-04:00,359.9058049719619,364.8184911882553,357.26786269750886,364.3788146972656,74839700,0.0
407,2022-07-05 00:00:00-04:00,359.2558099507076,365.0860286507047,356.4075970991379,365.06689453125,81438000,0.0
408,2022-07-06 00:00:00-04:00,365.21030133498977,368.80401610866414,362.8113316334249,366.2998962402344,70426200,0.0
409,2022-07-07 00:00:00-04:00,368.0872052988535,372.5888868881297,366.31901983701664,371.7860412597656,64525900,0.0
410,2022-07-08 00:00:00-04:00,370.1420585484228,373.3630368354056,368.60327860377,371.4801635742188,72397800,0.0
411,2022-07-11 00:00:00-04:00,368.7849194454713,369.75979714481576,366.5388476614297,367.236572265625,58366900,0.0
412,2022-07-12 00:00:00-04:00,366.6821632552756,369.081161887606,362.2282593043197,363.9868774414063,62219200,0.0
413,2022-07-13 00:00:00-04:00,358.5103647242688,365.02874188620655,358.0898223804103,362.0753784179688,84224600,0.0
414,2022-07-14 00:00:00-04:00,357.08617486423617,362.28557996371694,354.6298615338803,361.1960144042969,89704800,0.0
415,2022-07-15 00:00:00-04:00,365.6308308487445,368.21142877858375,363.7097475762236,368.09674072265625,79060400,0.0
416,2022-07-18 00:00:00-04:00,371.2029841475732,371.88157455781794,363.8244181690992,365.057373046875,63203600,0.0
417,2022-07-19 00:00:00-04:00,369.00466384994536,375.4943678175147,368.3452076059724,374.9208984375,78506000,0.0
418,2022-07-20 00:00:00-04:00,375.1120983112102,378.7344848719186,373.7357833427054,377.3103637695313,71843800,0.0
419,2022-07-21 00:00:00-04:00,376.72735580051005,381.2003648565588,374.3092521333504,381.152587890625,64903900,0.0
420,2022-07-22 00:00:00-04:00,381.27683650306295,382.4810902020112,375.379706447606,377.6162109375,72197300,0.0
421,2022-07-25 00:00:00-04:00,378.24701376049046,378.9351712125053,375.819343142568,378.0749816894531,53631500,0.0
422,2022-07-26 00:00:00-04:00,376.4215015974913,376.6317727497876,372.7035611106336,373.60198974609375,52946400,0.0
423,2022-07-27 00:00:00-04:00,376.9185166355963,385.0617188942185,376.622229425215,383.3031005859375,82342100,0.0
424,2022-07-28 00:00:00-04:00,384.1154731425541,388.8082910499079,380.5408637013214,388.110595703125,73966600,0.0
425,2022-07-29 00:00:00-04:00,389.55386776750754,394.762841231794,388.77969412741766,393.7688293457031,87003700,0.0
426,2022-08-01 00:00:00-04:00,391.0543751369848,395.1259759724364,390.3375456472429,392.6027221679688,69997500,0.0
427,2022-08-02 00:00:00-04:00,391.0256898866296,394.7340923215452,388.8274245263193,390.0125732421875,63435400,0.0
428,2022-08-03 00:00:00-04:00,392.1535151987035,397.2955768349463,391.8667950645836,396.1199951171875,67820600,0.0
429,2022-08-04 00:00:00-04:00,396.04349297891054,396.7316504269799,394.1988588361224,395.8523559570313,45656600,0.0
430,2022-08-05 00:00:00-04:00,391.54188809842543,395.8332986295856,391.4845440639503,395.1833801269531,56814900,0.0
431,2022-08-08 00:00:00-04:00,396.88457323790334,399.149749639254,393.61581810308274,394.7245178222656,53886100,0.0
432,2022-08-09 00:00:00-04:00,393.988652653307,394.4952110549971,392.07710711215617,393.1571350097656,44931800,0.0
433,2022-08-10 00:00:00-04:00,400.25847076574513,401.5583367421197,398.2895814324739,401.4149475097656,68665700,0.0
434,2022-08-11 00:00:00-04:00,404.28226547098006,406.1556008731708,400.66944600656456,401.4149475097656,59489700,0.0
435,2022-08-12 00:00:00-04:00,403.3647358515786,408.31563124627377,402.4089631884545,408.2105102539063,61694500,0.0
436,2022-08-15 00:00:00-04:00,405.9835628009623,410.4183621680162,405.92621877189424,409.8926696777344,54048300,0.0
437,2022-08-16 00:00:00-04:00,408.8126831825494,412.63577412947495,408.00027052275385,410.695556640625,59289000,0.0
438,2022-08-17 00:00:00-04:00,407.0731940094458,410.5044148382168,405.76378994911454,407.7804565429688,63563400,0.0
439,2022-08-18 00:00:00-04:00,407.9810718899757,409.6536739147812,406.6812351741304,408.9655456542969,49023200,0.0
440,2022-08-19 00:00:00-04:00,406.1843006902469,406.45191588489774,402.5905859324768,403.4699096679688,68016900,0.0
441,2022-08-22 00:00:00-04:00,398.604944576473,398.7770058092073,394.1606078934824,395.068603515625,77695600,0.0
442,2022-08-23 00:00:00-04:00,394.6385172888483,397.047083009488,393.5584895386079,394.1128540039063,49105200,0.0
443,2022-08-24 00:00:00-04:00,393.8835402543792,396.750858841079,393.1954117947293,395.3745727539063,49177800,0.0
444,2022-08-25 00:00:00-04:00,396.8750392546362,401.00398424235743,395.7759065035921,400.9562072753906,50942300,0.0
445,2022-08-26 00:00:00-04:00,400.8415433362592,401.3863116303522,387.3269027952147,387.3842468261719,103087000,0.0
446,2022-08-29 00:00:00-04:00,384.41174817439423,387.89074524202846,383.45597558238217,384.8227233886719,65370800,0.0
447,2022-08-30 00:00:00-04:00,385.9888080755094,386.227751248867,378.4859865985058,380.5982360839844,85652400,0.0
448,2022-08-31 00:00:00-04:00,382.2421293275236,383.4941891014368,377.5684164758026,377.70220947265625,76029700,0.0
449,2022-09-01 00:00:00-04:00,375.513604734327,379.2315459109319,372.7896463094644,378.8874816894531,78740100,0.0
450,2022-09-02 00:00:00-04:00,382.5766935921417,383.8000814763196,373.06674359969566,374.8922729492188,99632100,0.0
451,2022-09-06 00:00:00-04:00,375.7429293364888,376.6891349836244,371.2412480491283,373.4777526855469,76637400,0.0
452,2022-09-07 00:00:00-04:00,373.1623507745472,380.9614599772315,372.9425417077212,380.1872863769531,70964200,0.0
453,2022-09-08 00:00:00-04:00,377.90297537104567,383.13102394921066,376.6891253954325,382.6722717285156,80821700,0.0
454,2022-09-09 00:00:00-04:00,384.9278896931797,389.4869441612766,384.660274502623,388.6171875,76706900,0.0
455,2022-09-12 00:00:00-04:00,390.7008005655626,393.5203419678013,390.3949462719757,392.7939453125,69256300,0.0
456,2022-09-13 00:00:00-04:00,384.0581411352744,385.2719911630887,374.5864591011495,375.7142639160156,122947100,0.0
457,2022-09-14 00:00:00-04:00,377.0236330739944,378.6771302355147,373.82178890825554,377.14788818359375,85023700,0.0
458,2022-09-15 00:00:00-04:00,375.580449443351,378.447767676329,371.58532637235686,372.8660583496094,87633800,0.0
459,2022-09-16 00:00:00-04:00,368.65869801087206,370.6836483489433,366.7104813998148,370.0214538574219,103084800,0.0
460,2022-09-19 00:00:00-04:00,366.8544762691054,372.8909606933594,366.7776839632474,372.8909606933594,73278500,0.0
461,2022-09-20 00:00:00-04:00,369.5416268041688,370.5589052145328,365.8372034018401,368.6107177734375,77274900,0.0
462,2022-09-21 00:00:00-04:00,370.5493637444821,373.62041223396966,362.1712102884101,362.1808166503906,106746600,0.0
463,2022-09-22 00:00:00-04:00,361.4033638962312,363.05404701597377,358.38992487149005,359.13848876953125,89472600,0.0
464,2022-09-23 00:00:00-04:00,355.6451992816999,355.6835954375833,348.6490155096755,353.1212158203125,122346900,0.0
465,2022-09-26 00:00:00-04:00,351.6432726901012,355.29011674552225,348.39948576610453,349.6278991699219,92581200,0.0
466,2022-09-27 00:00:00-04:00,353.18836963299145,355.4724576428084,346.3265285304112,348.7353820800781,108294100,0.0
467,2022-09-28 00:00:00-04:00,349.69511669129935,357.29591616121235,347.98685368977493,355.5972595214844,110802200,0.0
468,2022-09-29 00:00:00-04:00,352.02710696802205,352.3150048868012,345.2036627038134,348.16912841796875,112952300,0.0
469,2022-09-30 00:00:00-04:00,347.21905205707867,351.1634297855797,342.65090518565324,342.7852478027344,153711200,0.0
470,2022-10-03 00:00:00-04:00,346.52801113657625,353.6969619576154,344.73337916335163,351.83514404296875,89756500,0.0
471,2022-10-04 00:00:00-04:00,357.3918663111372,362.76618603587264,351.796834582404,362.7373962402344,103602800,0.0
472,2022-10-05 00:00:00-04:00,358.34198444448964,364.1673344782113,356.0003167977901,361.8928527832031,88065700,0.0
473,2022-10-06 00:00:00-04:00,360.4820923637906,363.45716478022894,357.6605752842696,358.1596374511719,82333500,0.0
474,2022-10-07 00:00:00-04:00,354.10005984627946,358.2459656027944,346.393679818344,348.16912841796875,107789500,0.0
